CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
16788.0,122,2,594.39,2,3,3,8,Potential Customer
16789.0,7,1,80.8,5,2,1,8,Potential Customer
16790.0,3,6,1545.6200000000001,5,5,4,14,VIP Customer
16791.0,28,7,1705.78,4,5,4,13,VIP Customer
16792.0,281,2,110.38000000000001,1,3,1,5,At Risk
16793.0,56,1,243.84,3,2,1,6,At Risk
16794.0,0,10,1196.5,5,5,4,14,VIP Customer
16795.0,364,1,414.88,1,2,2,5,At Risk
16796.0,88,1,305.62,2,2,2,6,At Risk
16800.0,10,1,1162.65,5,2,4,11,Loyal Customer
16801.0,162,4,1594.23,2,4,4,10,Loyal Customer
16803.0,64,1,332.3,3,2,2,7,Potential Customer
16804.0,22,3,536.99,4,4,3,11,Loyal Customer
16805.0,173,2,460.59,2,3,2,7,Potential Customer
16806.0,102,4,762.16,2,4,3,9,Potential Customer
16807.0,142,3,1121.59,2,4,4,10,Loyal Customer
16808.0,98,2,288.42,2,3,2,7,Potential Customer
16809.0,22,5,914.69,4,4,3,11,Loyal Customer
16810.0,191,1,309.54,1,2,2,5,At Risk
16811.0,4,2,547.07,5,3,3,11,Loyal Customer
16812.0,360,1,479.35,1,2,2,5,At Risk
16813.0,7,10,1652.18,5,5,4,14,VIP Customer
16814.0,13,21,6416.7,4,5,5,14,VIP Customer
16816.0,102,4,417.06,2,4,2,8,Potential Customer
16817.0,2,9,1604.75,5,5,4,14,VIP Customer
16818.0,10,11,3349.57,5,5,5,15,VIP Customer
16820.0,95,1,497.61,2,2,3,7,Potential Customer
16823.0,226,1,358.38,1,2,2,5,At Risk
16824.0,15,2,460.64,4,3,2,9,Potential Customer
16825.0,38,2,775.1800000000001,3,3,3,9,Potential Customer
16826.0,50,1,341.7,3,2,2,7,Potential Customer
16828.0,92,2,128.5,2,3,1,6,At Risk
16829.0,156,1,197.22,2,2,1,5,At Risk
16830.0,38,1,325.91,3,2,2,7,Potential Customer
16832.0,183,3,199.15,1,4,1,6,At Risk
16833.0,0,4,1106.53,5,4,4,13,VIP Customer
16834.0,227,1,413.46,1,2,2,5,At Risk
16835.0,127,2,180.85,2,3,1,6,At Risk
16836.0,39,2,251.87,3,3,2,8,Potential Customer
16837.0,30,11,3170.98,4,5,5,14,VIP Customer
16838.0,196,2,588.85,1,3,3,7,Potential Customer
16839.0,8,34,16594.35,5,5,5,15,VIP Customer
16841.0,36,6,1869.82,3,5,4,12,Loyal Customer
16842.0,100,3,1264.19,2,4,4,10,Loyal Customer
16843.0,42,16,10196.57,3,5,5,13,VIP Customer
16846.0,49,1,214.32,3,2,1,6,At Risk
16847.0,42,1,193.44,3,2,1,6,At Risk
16848.0,52,1,281.42,3,2,2,7,Potential Customer
16849.0,186,1,124.57,1,2,1,4,Lost Customer
16850.0,333,1,332.41,1,2,2,5,At Risk
16851.0,3,3,342.45,5,4,2,11,Loyal Customer
16852.0,9,2,144.91000000000003,5,3,1,9,Potential Customer
16855.0,23,2,328.4,4,3,2,9,Potential Customer
16856.0,14,1,35.400000000000006,4,2,1,7,Potential Customer
16858.0,368,1,375.69000000000005,1,2,2,5,At Risk
16859.0,144,2,747.81,2,3,3,8,Potential Customer
16861.0,59,2,173.76,3,3,1,7,Potential Customer
16863.0,30,2,502.8,4,3,3,10,Loyal Customer
16866.0,140,3,207.73999999999998,2,4,1,7,Potential Customer
16869.0,22,4,817.12,4,4,3,11,Loyal Customer
16871.0,21,6,2812.34,4,5,5,14,VIP Customer
16872.0,76,3,680.02,2,4,3,9,Potential Customer
16873.0,4,6,7123.62,5,5,5,15,VIP Customer
16875.0,66,5,2095.53,3,4,5,12,Loyal Customer
16877.0,11,6,846.62,5,5,3,13,VIP Customer
16878.0,83,1,13.3,2,2,1,5,At Risk
16880.0,30,7,1491.43,4,5,4,13,VIP Customer
16881.0,66,1,432.0,3,2,2,7,Potential Customer
16882.0,66,3,705.12,3,4,3,10,Loyal Customer
16883.0,186,2,272.48,1,3,2,6,At Risk
16884.0,37,2,429.84000000000003,3,3,2,8,Potential Customer
16885.0,14,3,450.41,4,4,2,10,Loyal Customer
16887.0,34,1,192.32999999999998,3,2,1,6,At Risk
16889.0,194,3,1578.67,1,4,4,9,Potential Customer
16891.0,1,5,742.43,5,4,3,12,Loyal Customer
16892.0,0,5,518.19,5,4,3,12,Loyal Customer
16893.0,366,1,145.93,1,2,1,4,Lost Customer
16895.0,64,1,202.27,3,2,1,6,At Risk
16897.0,298,2,289.78,1,3,2,6,At Risk
16898.0,25,3,501.03,4,4,3,11,Loyal Customer
16899.0,7,6,1271.06,5,5,4,14,VIP Customer
16900.0,16,3,887.11,4,4,3,11,Loyal Customer
16902.0,115,1,1706.88,2,2,4,8,Potential Customer
16903.0,28,1,363.2,4,2,2,8,Potential Customer
16904.0,3,16,3653.75,5,5,5,15,VIP Customer
16905.0,4,7,3037.6,5,5,5,15,VIP Customer
16906.0,81,4,559.59,2,4,3,9,Potential Customer
16907.0,28,5,928.76,4,4,3,11,Loyal Customer
16909.0,71,1,379.14,3,2,2,7,Potential Customer
16910.0,3,8,1508.96,5,5,4,14,VIP Customer
16912.0,28,11,2555.58,4,5,5,14,VIP Customer
16913.0,289,1,113.44,1,2,1,4,Lost Customer
16914.0,35,1,183.76,3,2,1,6,At Risk
16915.0,8,6,621.6800000000001,5,5,3,13,VIP Customer
16916.0,23,2,562.41,4,3,3,10,Loyal Customer
16917.0,276,1,391.52,1,2,2,5,At Risk
16918.0,49,6,1068.82,3,5,4,12,Loyal Customer
16919.0,155,11,2592.25,2,5,5,12,Loyal Customer
16921.0,60,1,154.18,3,2,1,6,At Risk
16923.0,11,19,7069.08,5,5,5,15,VIP Customer
16924.0,20,3,829.89,4,4,3,11,Loyal Customer
16926.0,370,1,230.25,1,2,1,4,Lost Customer
16927.0,115,3,543.05,2,4,3,9,Potential Customer
16928.0,79,17,2814.7,2,5,5,12,Loyal Customer
16929.0,3,7,1295.39,5,5,4,14,VIP Customer
16930.0,25,3,378.89,4,4,2,10,Loyal Customer
16931.0,4,21,4554.87,5,5,5,15,VIP Customer
16932.0,52,1,150.23000000000002,3,2,1,6,At Risk
16933.0,0,2,563.23,5,3,3,11,Loyal Customer
16934.0,54,2,931.03,3,3,3,9,Potential Customer
16936.0,25,1,261.9,4,2,2,8,Potential Customer
16938.0,8,4,2711.6800000000003,5,4,5,14,VIP Customer
16940.0,51,3,3049.88,3,4,5,12,Loyal Customer
16942.0,12,9,1904.99,5,5,4,14,VIP Customer
16943.0,211,3,816.73,1,4,3,8,Potential Customer
16945.0,21,19,4345.5,4,5,5,14,VIP Customer
16947.0,235,1,406.48,1,2,2,5,At Risk
16948.0,138,3,435.02,2,4,2,8,Potential Customer
16949.0,3,6,1286.27,5,5,4,14,VIP Customer
16950.0,56,3,1178.56,3,4,4,11,Loyal Customer
16951.0,134,3,1277.75,2,4,4,10,Loyal Customer
16952.0,108,2,167.61,2,3,1,6,At Risk
16953.0,29,1,20.8,4,2,1,7,Potential Customer
16954.0,0,9,2085.08,5,5,5,15,VIP Customer
16955.0,184,4,518.67,1,4,3,8,Potential Customer
16956.0,17,1,308.74,4,2,2,8,Potential Customer
16957.0,238,2,416.64,1,3,2,6,At Risk
16959.0,86,1,117.35000000000001,2,2,1,5,At Risk
16960.0,38,3,507.05,3,4,3,10,Loyal Customer
16961.0,115,1,234.17,2,2,1,5,At Risk
16963.0,186,1,110.55000000000001,1,2,1,4,Lost Customer
16965.0,226,1,201.19,1,2,1,4,Lost Customer
16966.0,7,7,2154.97,5,5,5,15,VIP Customer
16967.0,188,1,319.02,1,2,2,5,At Risk
16968.0,3,2,439.43,5,3,2,10,Loyal Customer
16969.0,38,3,650.41,3,4,3,10,Loyal Customer
16971.0,37,1,357.21,3,2,2,7,Potential Customer
16976.0,266,1,251.51999999999998,1,2,2,5,At Risk
16978.0,77,1,344.33,2,2,2,6,At Risk
16979.0,3,6,1852.0,5,5,4,14,VIP Customer
16980.0,254,2,1028.46,1,3,4,8,Potential Customer
16982.0,60,1,384.06,3,2,2,7,Potential Customer
16983.0,12,7,1905.87,5,5,4,14,VIP Customer
16984.0,87,2,4459.52,2,3,5,10,Loyal Customer
16985.0,16,10,5464.12,4,5,5,14,VIP Customer
16986.0,29,2,1873.2,4,3,4,11,Loyal Customer
16987.0,2,7,1616.8,5,5,4,14,VIP Customer
16988.0,4,1,126.12,5,2,1,8,Potential Customer
16989.0,6,6,1133.25,5,5,4,14,VIP Customer
16990.0,218,1,179.0,1,2,1,4,Lost Customer
16992.0,10,5,1614.31,5,4,4,13,VIP Customer
16996.0,29,6,1456.96,4,5,4,13,VIP Customer
16997.0,287,3,702.0,1,4,3,8,Potential Customer
16998.0,149,4,295.0,2,4,2,8,Potential Customer
16999.0,22,2,484.82,4,3,2,9,Potential Customer
17001.0,0,11,3989.57,5,5,5,15,VIP Customer
17002.0,85,3,1493.73,2,4,4,10,Loyal Customer
17004.0,45,2,1312.1399999999999,3,3,4,10,Loyal Customer
17006.0,4,4,781.78,5,4,3,12,Loyal Customer
17007.0,50,6,889.9300000000001,3,5,3,11,Loyal Customer
17010.0,17,1,195.36,4,2,1,7,Potential Customer
17011.0,29,1,270.9,4,2,2,8,Potential Customer
17014.0,7,3,583.4300000000001,5,4,3,12,Loyal Customer
17015.0,28,3,1838.6100000000001,4,4,4,12,Loyal Customer
17017.0,2,20,8694.26,5,5,5,15,VIP Customer
17018.0,40,2,920.1,3,3,3,9,Potential Customer
17019.0,10,4,1258.08,5,4,4,13,VIP Customer
17022.0,30,1,71.0,4,2,1,7,Potential Customer
17024.0,44,3,95.85,3,4,1,8,Potential Customer
17025.0,60,3,357.77,3,4,2,9,Potential Customer
17026.0,184,2,154.82999999999998,1,3,1,5,At Risk
17027.0,78,6,877.5600000000001,2,5,3,10,Loyal Customer
17029.0,110,2,716.0,2,3,3,8,Potential Customer
17030.0,63,1,146.87,3,2,1,6,At Risk
17031.0,11,2,380.35,5,3,2,10,Loyal Customer
17033.0,85,3,1030.14,2,4,4,10,Loyal Customer
17034.0,15,3,745.52,4,4,3,11,Loyal Customer
17035.0,245,2,433.53000000000003,1,3,2,6,At Risk
17037.0,87,1,1267.32,2,2,4,8,Potential Customer
17038.0,29,1,112.4,4,2,1,7,Potential Customer
17040.0,137,1,449.73,2,2,2,6,At Risk
17041.0,26,3,1071.49,4,4,4,12,Loyal Customer
17042.0,2,5,1036.58,5,4,4,13,VIP Customer
17043.0,31,4,1735.18,4,4,4,12,Loyal Customer
17044.0,24,1,948.48,4,2,4,10,Loyal Customer
17045.0,112,3,339.44,2,4,2,8,Potential Customer
17046.0,156,1,642.02,2,2,3,7,Potential Customer
17047.0,84,3,1100.9,2,4,4,10,Loyal Customer
17048.0,117,3,925.35,2,4,3,9,Potential Customer
17049.0,2,9,5655.03,5,5,5,15,VIP Customer
17050.0,95,6,3185.64,2,5,5,12,Loyal Customer
17051.0,193,1,240.89000000000001,1,2,1,4,Lost Customer
17052.0,27,1,399.09,4,2,2,8,Potential Customer
17053.0,130,1,498.48,2,2,3,7,Potential Customer
17054.0,27,5,1356.33,4,4,4,12,Loyal Customer
17058.0,81,3,1179.89,2,4,4,10,Loyal Customer
17059.0,29,5,3080.39,4,4,5,13,VIP Customer
17060.0,265,1,234.24,1,2,1,4,Lost Customer
17061.0,73,11,5232.2300000000005,2,5,5,12,Loyal Customer
17062.0,313,4,533.33,1,4,3,8,Potential Customer
17063.0,20,7,1461.14,4,5,4,13,VIP Customer
17064.0,58,3,855.45,3,4,3,10,Loyal Customer
17068.0,11,21,4552.14,5,5,5,15,VIP Customer
17069.0,27,9,2709.7000000000003,4,5,5,14,VIP Customer
17070.0,113,1,304.24,2,2,2,6,At Risk
17071.0,27,9,2429.03,4,5,5,14,VIP Customer
17073.0,17,4,1446.09,4,4,4,12,Loyal Customer
17075.0,17,4,834.12,4,4,3,11,Loyal Customer
17076.0,35,3,841.0799999999999,3,4,3,10,Loyal Customer
17078.0,35,2,378.2,3,3,2,8,Potential Customer
17079.0,77,1,118.80000000000001,2,2,1,5,At Risk
17080.0,21,2,287.62,4,3,2,9,Potential Customer
17081.0,24,2,288.91,4,3,2,9,Potential Customer
17082.0,32,2,2003.85,4,3,4,11,Loyal Customer
17083.0,108,3,1405.78,2,4,4,10,Loyal Customer
17084.0,34,2,2747.9900000000002,3,3,5,11,Loyal Customer
17085.0,122,5,1562.4,2,4,4,10,Loyal Customer
17086.0,6,6,2050.08,5,5,4,14,VIP Customer
17088.0,27,4,1991.01,4,4,4,12,Loyal Customer
17090.0,3,7,1974.65,5,5,4,14,VIP Customer
17091.0,2,9,3827.76,5,5,5,15,VIP Customer
17092.0,49,4,1774.03,3,4,4,11,Loyal Customer
17094.0,321,1,302.0,1,2,2,5,At Risk
17095.0,22,3,1324.16,4,4,4,12,Loyal Customer
17096.0,14,4,1022.13,4,4,4,12,Loyal Customer
17097.0,1,8,954.42,5,5,4,14,VIP Customer
17100.0,17,2,971.74,4,3,4,11,Loyal Customer
17101.0,9,4,1621.73,5,4,4,13,VIP Customer
17102.0,261,1,25.5,1,2,1,4,Lost Customer
17105.0,158,2,665.78,2,3,3,8,Potential Customer
17107.0,32,6,10797.48,4,5,5,14,VIP Customer
17109.0,28,6,881.29,4,5,3,12,Loyal Customer
17110.0,164,1,163.29999999999998,2,2,1,5,At Risk
17111.0,46,1,231.61,3,2,1,6,At Risk
17114.0,5,8,801.12,5,5,3,13,VIP Customer
17115.0,7,3,837.5,5,4,3,12,Loyal Customer
17117.0,287,1,116.19999999999999,1,2,1,4,Lost Customer
17118.0,317,1,157.02,1,2,1,4,Lost Customer
17119.0,2,2,606.91,5,3,3,11,Loyal Customer
17120.0,232,1,307.46,1,2,2,5,At Risk
17122.0,118,1,138.32,2,2,1,5,At Risk
17123.0,161,1,345.29999999999995,2,2,2,6,At Risk
17124.0,184,1,294.24,1,2,2,5,At Risk
17125.0,49,1,230.5,3,2,1,6,At Risk
17126.0,151,5,989.45,2,4,4,10,Loyal Customer
17128.0,334,1,157.09,1,2,1,4,Lost Customer
17131.0,4,5,2463.17,5,4,5,14,VIP Customer
17133.0,15,7,4892.240000000001,4,5,5,14,VIP Customer
17134.0,106,2,413.2,2,3,2,7,Potential Customer
17135.0,15,7,1139.73,4,5,4,13,VIP Customer
17138.0,275,1,380.5,1,2,2,5,At Risk
17139.0,15,12,10650.77,4,5,5,14,VIP Customer
17140.0,246,1,454.12,1,2,2,5,At Risk
17142.0,238,1,579.0,1,2,3,6,At Risk
17144.0,0,2,984.57,5,3,4,12,Loyal Customer
17146.0,105,3,749.78,2,4,3,9,Potential Customer
17147.0,22,4,1714.59,4,4,4,12,Loyal Customer
17148.0,51,1,124.88,3,2,1,6,At Risk
17152.0,194,3,1689.5,1,4,4,9,Potential Customer
17153.0,23,1,213.78,4,2,1,7,Potential Customer
17154.0,74,1,329.34,2,2,2,6,At Risk
17155.0,17,2,251.70000000000002,4,3,2,9,Potential Customer
17157.0,7,2,319.0,5,3,2,10,Loyal Customer
17158.0,31,3,1266.97,4,4,4,12,Loyal Customer
17159.0,21,3,1538.88,4,4,4,12,Loyal Customer
17160.0,30,6,3518.03,4,5,5,14,VIP Customer
17162.0,28,10,1715.46,4,5,4,13,VIP Customer
17163.0,21,2,293.1,4,3,2,9,Potential Customer
17164.0,32,7,2467.35,4,5,5,14,VIP Customer
17165.0,283,1,158.68,1,2,1,4,Lost Customer
17166.0,38,2,206.34,3,3,1,7,Potential Customer
17169.0,57,2,835.78,3,3,3,9,Potential Customer
17171.0,288,1,224.91,1,2,1,4,Lost Customer
17172.0,78,1,317.76,2,2,2,6,At Risk
17173.0,4,8,3766.6,5,5,5,15,VIP Customer
17174.0,217,1,59.9,1,2,1,4,Lost Customer
17175.0,43,4,1443.69,3,4,4,11,Loyal Customer
17176.0,201,1,306.13,1,2,2,5,At Risk
17179.0,177,3,711.79,2,4,3,9,Potential Customer
17180.0,55,4,783.97,3,4,3,10,Loyal Customer
17181.0,56,2,239.92000000000002,3,3,1,7,Potential Customer
17183.0,7,6,3347.31,5,5,5,15,VIP Customer
17186.0,46,2,144.0,3,3,1,7,Potential Customer
17187.0,226,1,203.95,1,2,1,4,Lost Customer
17188.0,10,7,2474.23,5,5,5,15,VIP Customer
17189.0,105,2,383.75,2,3,2,7,Potential Customer
17190.0,58,2,444.74,3,3,2,8,Potential Customer
17191.0,27,7,2093.68,4,5,5,14,VIP Customer
17193.0,35,7,1699.3000000000002,3,5,4,12,Loyal Customer
17194.0,273,2,262.62,1,3,2,6,At Risk
17197.0,29,1,1013.01,4,2,4,10,Loyal Customer
17198.0,23,3,692.22,4,4,3,11,Loyal Customer
17201.0,53,1,289.78,3,2,2,7,Potential Customer
17203.0,35,6,3560.08,3,5,5,13,VIP Customer
17204.0,174,4,1564.56,2,4,4,10,Loyal Customer
17205.0,53,1,384.08,3,2,2,7,Potential Customer
17206.0,52,1,204.24,3,2,1,6,At Risk
17211.0,26,8,2317.2200000000003,4,5,5,14,VIP Customer
17212.0,252,1,226.85,1,2,1,4,Lost Customer
17213.0,39,7,2781.23,3,5,5,13,VIP Customer
17214.0,59,6,1059.1200000000001,3,5,4,12,Loyal Customer
17217.0,233,1,113.5,1,2,1,4,Lost Customer
17218.0,3,10,1951.97,5,5,4,14,VIP Customer
17219.0,31,1,114.23,4,2,1,7,Potential Customer
17220.0,23,14,3187.55,4,5,5,14,VIP Customer
17221.0,6,2,334.48,5,3,2,10,Loyal Customer
17222.0,64,1,328.65,3,2,2,7,Potential Customer
17223.0,309,2,416.89,1,3,2,6,At Risk
17226.0,308,1,393.49,1,2,2,5,At Risk
17227.0,18,6,939.32,4,5,4,13,VIP Customer
17228.0,15,8,1906.09,4,5,4,13,VIP Customer
17229.0,95,2,318.76,2,3,2,7,Potential Customer
17230.0,263,8,3638.41,1,5,5,11,Loyal Customer
17231.0,11,10,3124.72,5,5,5,15,VIP Customer
17232.0,2,2,417.77,5,3,2,10,Loyal Customer
17233.0,34,1,190.88,3,2,1,6,At Risk
17234.0,182,1,149.89000000000001,1,2,1,4,Lost Customer
17235.0,24,2,550.06,4,3,3,10,Loyal Customer
17236.0,12,6,916.13,5,5,3,13,VIP Customer
17237.0,10,2,314.69,5,3,2,10,Loyal Customer
17238.0,2,17,3719.1,5,5,5,15,VIP Customer
17239.0,312,1,382.5,1,2,2,5,At Risk
17242.0,107,2,1135.04,2,3,4,9,Potential Customer
17243.0,0,26,8540.05,5,5,5,15,VIP Customer
17244.0,52,1,954.9,3,2,4,9,Potential Customer
17245.0,204,1,171.45,1,2,1,4,Lost Customer
17247.0,14,1,280.09000000000003,4,2,2,8,Potential Customer
17248.0,119,1,318.65,2,2,2,6,At Risk
17250.0,3,2,381.97,5,3,2,10,Loyal Customer
17251.0,362,1,269.83,1,2,2,5,At Risk
17252.0,116,2,348.91,2,3,2,7,Potential Customer
17253.0,17,1,178.26,4,2,1,7,Potential Customer
17254.0,4,2,271.19,5,3,2,10,Loyal Customer
17255.0,40,2,291.48,3,3,2,8,Potential Customer
17256.0,106,2,240.0,2,3,1,6,At Risk
17259.0,147,2,581.23,2,3,3,8,Potential Customer
17262.0,51,5,1253.3600000000001,3,4,4,11,Loyal Customer
17263.0,207,1,63.440000000000005,1,2,1,4,Lost Customer
17265.0,138,2,550.01,2,3,3,8,Potential Customer
17266.0,1,3,296.58,5,4,2,11,Loyal Customer
17267.0,126,2,317.2,2,3,2,7,Potential Customer
17268.0,107,4,763.64,2,4,3,9,Potential Customer
17272.0,41,4,2148.63,3,4,5,12,Loyal Customer
17274.0,34,1,107.82,3,2,1,6,At Risk
17277.0,227,2,1065.3500000000001,1,3,4,8,Potential Customer
17278.0,240,1,246.04,1,2,1,4,Lost Customer
17279.0,57,1,187.82999999999998,3,2,1,6,At Risk
17282.0,129,3,1685.46,2,4,4,10,Loyal Customer
17284.0,59,6,1647.48,3,5,4,12,Loyal Customer
17286.0,21,1,151.37,4,2,1,7,Potential Customer
17287.0,25,7,1049.06,4,5,4,13,VIP Customer
17288.0,8,7,1417.63,5,5,4,14,VIP Customer
17289.0,31,3,931.02,4,4,3,11,Loyal Customer
17290.0,3,2,513.01,5,3,3,11,Loyal Customer
17291.0,307,1,550.8000000000001,1,2,3,6,At Risk
17293.0,7,9,1854.06,5,5,4,14,VIP Customer
17295.0,28,3,547.0,4,4,3,11,Loyal Customer
17297.0,16,1,128.18,4,2,1,7,Potential Customer
17298.0,100,2,498.42,2,3,3,8,Potential Customer
17299.0,11,4,656.61,5,4,3,12,Loyal Customer
17301.0,20,1,163.24,4,2,1,7,Potential Customer
17302.0,14,5,1135.63,4,4,4,12,Loyal Customer
17303.0,360,1,250.04,1,2,2,5,At Risk
17306.0,10,19,8631.31,5,5,5,15,VIP Customer
17309.0,94,1,82.75,2,2,1,5,At Risk
17311.0,77,2,1384.85,2,3,4,9,Potential Customer
17312.0,138,3,644.3,2,4,3,9,Potential Customer
17313.0,30,1,2328.84,4,2,5,11,Loyal Customer
17314.0,24,8,2527.92,4,5,5,14,VIP Customer
17315.0,1,38,6281.23,5,5,5,15,VIP Customer
17317.0,45,3,2600.34,3,4,5,12,Loyal Customer
17320.0,99,3,1200.6200000000001,2,4,4,10,Loyal Customer
17321.0,7,2,657.16,5,3,3,11,Loyal Customer
17323.0,14,7,906.52,4,5,3,12,Loyal Customer
17324.0,17,4,986.48,4,4,4,12,Loyal Customer
17325.0,279,1,96.8,1,2,1,4,Lost Customer
17329.0,13,2,523.11,4,3,3,10,Loyal Customer
17330.0,22,2,363.9,4,3,2,9,Potential Customer
17331.0,123,1,175.2,2,2,1,5,At Risk
17333.0,85,1,494.25,2,2,3,7,Potential Customer
17334.0,301,2,307.02,1,3,2,6,At Risk
17337.0,150,4,1981.06,2,4,4,10,Loyal Customer
17338.0,16,8,6493.54,4,5,5,14,VIP Customer
17339.0,93,2,243.36,2,3,1,6,At Risk
17340.0,29,11,12353.29,4,5,5,14,VIP Customer
17341.0,156,3,682.29,2,4,3,9,Potential Customer
17343.0,354,1,193.64,1,2,1,4,Lost Customer
17344.0,45,1,157.62,3,2,1,6,At Risk
17345.0,14,4,519.6899999999999,4,4,3,11,Loyal Customer
17346.0,3,15,2622.88,5,5,5,15,VIP Customer
17347.0,85,1,228.96,2,2,1,5,At Risk
17348.0,14,5,1156.6,4,4,4,12,Loyal Customer
17349.0,178,1,98.25,2,2,1,5,At Risk
17350.0,7,4,1281.32,5,4,4,13,VIP Customer
17351.0,35,3,587.15,3,4,3,10,Loyal Customer
17353.0,128,2,1740.0,2,3,4,9,Potential Customer
17354.0,50,1,1393.06,3,2,4,9,Potential Customer
17356.0,311,1,178.22,1,2,1,4,Lost Customer
17357.0,23,2,384.39,4,3,2,9,Potential Customer
17358.0,302,2,360.81,1,3,2,6,At Risk
17359.0,10,1,127.86,5,2,1,8,Potential Customer
17360.0,16,3,568.24,4,4,3,11,Loyal Customer
17361.0,48,3,488.2,3,4,3,10,Loyal Customer
17362.0,238,2,312.23,1,3,2,6,At Risk
17364.0,0,11,4462.68,5,5,5,15,VIP Customer
17365.0,12,8,4767.36,5,5,5,15,VIP Customer
17367.0,237,1,167.55,1,2,1,4,Lost Customer
17368.0,22,8,1878.87,4,5,4,13,VIP Customer
17370.0,72,4,446.18,2,4,2,8,Potential Customer
17371.0,16,3,418.4,4,4,2,10,Loyal Customer
17372.0,40,8,1337.18,3,5,4,12,Loyal Customer
17373.0,39,4,646.92,3,4,3,10,Loyal Customer
17374.0,218,2,495.77,1,3,3,7,Potential Customer
17375.0,198,3,400.1,1,4,2,7,Potential Customer
17376.0,70,2,203.2,3,3,1,7,Potential Customer
17377.0,23,20,4058.32,4,5,5,14,VIP Customer
17379.0,10,1,389.71999999999997,5,2,2,9,Potential Customer
17381.0,8,29,20275.61,5,5,5,15,VIP Customer
17382.0,64,1,65.4,3,2,1,6,At Risk
17383.0,3,1,193.39000000000001,5,2,1,8,Potential Customer
17384.0,18,2,336.4,4,3,2,9,Potential Customer
17385.0,14,1,256.11,4,2,2,8,Potential Customer
17386.0,7,6,2686.42,5,5,5,15,VIP Customer
17387.0,19,2,746.81,4,3,3,10,Loyal Customer
17388.0,77,4,1259.56,2,4,4,10,Loyal Customer
17389.0,0,34,31833.68,5,5,5,15,VIP Customer
17391.0,163,2,508.8,2,3,3,8,Potential Customer
17392.0,306,2,417.27,1,3,2,6,At Risk
17394.0,218,1,203.86999999999998,1,2,1,4,Lost Customer
17396.0,38,8,7330.8,3,5,5,13,VIP Customer
17397.0,21,2,681.41,4,3,3,10,Loyal Customer
17398.0,114,3,653.38,2,4,3,9,Potential Customer
17400.0,125,5,2097.84,2,4,5,11,Loyal Customer
17402.0,4,13,2633.85,5,5,5,15,VIP Customer
17403.0,35,1,263.92,3,2,2,7,Potential Customer
17404.0,3,15,31906.82,5,5,5,15,VIP Customer
17405.0,0,3,1031.41,5,4,4,13,VIP Customer
17406.0,332,3,2184.42,1,4,5,10,Loyal Customer
17408.0,162,1,32.65,2,2,1,5,At Risk
17409.0,184,2,771.85,1,3,3,7,Potential Customer
17410.0,15,5,1214.72,4,4,4,12,Loyal Customer
17411.0,11,3,778.94,5,4,3,12,Loyal Customer
17412.0,2,7,1258.06,5,5,4,14,VIP Customer
17414.0,43,2,778.0,3,3,3,9,Potential Customer
17415.0,79,1,507.84,2,2,3,7,Potential Customer
17416.0,29,7,6893.42,4,5,5,14,VIP Customer
17418.0,41,2,463.46000000000004,3,3,2,8,Potential Customer
17419.0,10,12,4226.57,5,5,5,15,VIP Customer
17420.0,49,3,598.83,3,4,3,10,Loyal Customer
17422.0,15,6,1979.37,4,5,4,13,VIP Customer
17423.0,45,2,698.41,3,3,3,9,Potential Customer
17425.0,18,2,759.17,4,3,3,10,Loyal Customer
17426.0,7,6,5037.26,5,5,5,15,VIP Customer
17427.0,71,1,100.8,3,2,1,6,At Risk
17428.0,0,28,17256.85,5,5,5,15,VIP Customer
17429.0,127,3,524.9200000000001,2,4,3,9,Potential Customer
17430.0,32,2,265.76,4,3,2,9,Potential Customer
17431.0,312,1,403.3,1,2,2,5,At Risk
17432.0,17,2,365.76,4,3,2,9,Potential Customer
17433.0,87,1,303.15999999999997,2,2,2,6,At Risk
17434.0,1,7,2373.82,5,5,5,15,VIP Customer
17436.0,1,2,216.29999999999998,5,3,1,9,Potential Customer
17438.0,253,1,388.45000000000005,1,2,2,5,At Risk
17440.0,156,3,186.42000000000002,2,4,1,7,Potential Customer
17442.0,36,6,2248.56,3,5,5,13,VIP Customer
17443.0,219,1,534.24,1,2,3,6,At Risk
17444.0,147,3,2940.04,2,4,5,11,Loyal Customer
17446.0,176,2,120.9,2,3,1,6,At Risk
17447.0,39,2,541.53,3,3,3,9,Potential Customer
17449.0,1,7,2519.21,5,5,5,15,VIP Customer
17450.0,7,46,194390.79,5,5,5,15,VIP Customer
17451.0,0,7,1721.4,5,5,4,14,VIP Customer
17453.0,17,2,486.71999999999997,4,3,2,9,Potential Customer
17454.0,191,4,517.53,1,4,3,8,Potential Customer
17455.0,203,1,131.7,1,2,1,4,Lost Customer
17456.0,364,1,249.86,1,2,2,5,At Risk
17457.0,126,5,1737.7,2,4,4,10,Loyal Customer
17458.0,14,1,316.5,4,2,2,8,Potential Customer
17459.0,42,2,657.3,3,3,3,9,Potential Customer
17460.0,93,6,622.4300000000001,2,5,3,10,Loyal Customer
17461.0,22,3,735.82,4,4,3,11,Loyal Customer
17462.0,59,2,675.69,3,3,3,9,Potential Customer
17463.0,15,5,1875.86,4,4,4,12,Loyal Customer
17464.0,157,1,289.96000000000004,2,2,2,6,At Risk
17466.0,9,2,763.28,5,3,3,11,Loyal Customer
